nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma	feature1	feature2	feature3	mshuffle
171	16	0	4	1	0.6	7	828	0	7.58E-01	1.33E+08	7.14E+07	0.8	1154482176	0.0625	0	7.58E-01	1.53E+00	0	0
172	21	0	4	1	0.8	1	829	0	2.43E-01	1.33E+08	7.14E+07	0.8	1154482176	0.04761904762	0	8.77E-01	1.86E+00	0	0
173	12	1	4	1	0.8	3	830	0.375	6.97E-01	1.33E+08	7.14E+07	0.8	1154482176	0.08333333333	0.002525252525	9.27E-01	1.23E+00	0	0
174	13	0	4	1	0.8	5	831	0	8.47E-01	1.33E+08	7.14E+07	0.8	1154482176	0.07692307692	0	9.43E-01	1.15E+00	0	0
175	14	0	4	1	0.8	7	832	0	9.22E-01	1.33E+08	7.14E+07	0.8	1154482176	0.07142857143	0	9.52E-01	1.15E+00	0	0
176	80	0	4	2	0.2	1	833	0	4.14E-01	1.33E+08	7.14E+07	0.8	1154482176	0.0125	0	4.14E-01	4.66E+00	0	0
177	80	0	4	2	0.2	3	834	0	4.26E-01	1.33E+08	7.14E+07	0.8	1154482176	0.0125	0	4.26E-01	4.61E+00	0	0
178	80	0	4	2	0.2	5	835	0	4.30E-01	1.33E+08	7.14E+07	0.8	1154482176	0.0125	0	4.30E-01	4.60E+00	0	0
179	80	0	4	2	0.2	7	836	0	4.32E-01	1.33E+08	7.14E+07	0.8	1154482176	0.0125	0	4.32E-01	4.59E+00	0	0
180	13	2	4	2	0.4	1	837	0.8125	5.89E-01	1.33E+08	7.14E+07	0.8	1154482176	0.07692307692	0.004524886878	5.89E-01	2.33E+00	0	0
181	13	0	4	2	0.4	3	838	0	6.14E-01	1.33E+08	7.14E+07	0.8	1154482176	0.07692307692	0	6.14E-01	2.31E+00	0	0
182	18	0	4	2	0.4	5	839	0	6.22E-01	1.33E+08	7.14E+07	0.8	1154482176	0.05555555556	0	6.22E-01	2.30E+00	0	0
183	19	0	4	2	0.4	7	840	0	6.26E-01	1.33E+08	7.14E+07	0.8	1154482176	0.05263157895	0	6.26E-01	2.30E+00	0	0
184	13	0	4	2	0.6	1	841	0	4.84E-01	1.33E+08	7.14E+07	0.8	1154482176	0.07692307692	0	7.64E-01	1.86E+00	0	0
185	22	0	4	2	0.6	3	842	0	8.01E-01	1.33E+08	7.14E+07	0.8	1154482176	0.04545454545	0	8.01E-01	1.54E+00	0	0
186	24	0	4	2	0.6	5	843	0	8.14E-01	1.33E+08	7.14E+07	0.8	1154482176	0.04166666667	0	8.14E-01	1.53E+00	0	0
187	22	0	4	2	0.6	7	844	0	8.20E-01	1.33E+08	7.14E+07	0.8	1154482176	0.04545454545	0	8.20E-01	1.53E+00	0	0
188	28	0	4	2	0.8	1	845	0	1.82E-01	1.33E+08	7.14E+07	0.8	1154482176	0.03571428571	0	9.39E-01	1.86E+00	0	0
189	16	0	4	2	0.8	3	846	0	6.57E-01	1.33E+08	7.14E+07	0.8	1154482176	0.0625	0	9.89E-01	1.23E+00	0	0
190	16	0	4	2	0.8	5	847	0	8.15E-01	1.33E+08	7.14E+07	0.8	1154482176	0.0625	0	1.01E+00	1.15E+00	0	0
191	16	0	4	2	0.8	7	848	0	8.94E-01	1.33E+08	7.14E+07	0.8	1154482176	0.0625	0	1.01E+00	1.15E+00	0	0
