nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma
76	80	0	2	1	0.8	1	280	0	5.05E-02	1.22E+08	7.14E+07	0.8	2308964352	0.0125	0
77	24	4	2	1	0.8	3	281	6	-3.33E-01	1.22E+08	7.14E+07	0.8	2308964352	0.04166666667	0.008333333333
78	25	0	2	1	0.8	5	282	0	-4.61E-01	1.22E+08	7.14E+07	0.8	2308964352	0.04	0
79	24	0	2	1	0.8	7	283	0	-5.24E-01	1.22E+08	7.14E+07	0.8	2308964352	0.04166666667	0
80	13	0	2	2	0.2	1	284	0	2.90E-01	1.22E+08	7.14E+07	0.8	2308964352	0.07692307692	0
81	17	0	2	2	0.2	3	285	0	2.61E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05882352941	0
82	16	0	2	2	0.2	5	286	0	1.45E-01	1.22E+08	7.14E+07	0.8	2308964352	0.0625	0
83	17	0	2	2	0.2	7	287	0	8.77E-02	1.22E+08	7.14E+07	0.8	2308964352	0.05882352941	0
84	16	0	2	2	0.4	1	288	0	4.31E-01	1.22E+08	7.14E+07	0.8	2308964352	0.0625	0
85	16	0	2	2	0.4	3	289	0	7.31E-02	1.22E+08	7.14E+07	0.8	2308964352	0.0625	0
86	17	0	2	2	0.4	5	290	0	-4.63E-02	1.22E+08	7.14E+07	0.8	2308964352	0.05882352941	0
87	18	0	2	2	0.4	7	291	0	-1.06E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05555555556	0
88	23	0	2	2	0.6	1	292	0	2.56E-01	1.22E+08	7.14E+07	0.8	2308964352	0.04347826087	0
89	19	0	2	2	0.6	3	293	0	-1.14E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05263157895	0
90	21	0	2	2	0.6	5	294	0	-2.38E-01	1.22E+08	7.14E+07	0.8	2308964352	0.04761904762	0
91	20	0	2	2	0.6	7	295	0	-3.00E-01	1.22E+08	7.14E+07	0.8	2308964352	0.05	0
92	24	0	2	2	0.8	1	296	0	8.14E-02	1.22E+08	7.14E+07	0.8	2308964352	0.04166666667	0
93	29	0	2	2	0.8	3	297	0	-3.02E-01	1.22E+08	7.14E+07	0.8	2308964352	0.03448275862	0
94	30	0	2	2	0.8	5	298	0	-4.30E-01	1.22E+08	7.14E+07	0.8	2308964352	0.03333333333	0
