nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma
44	100	31	1	6	0.8	1	894	387.5	-6.65E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.007948717949
45	100	28	1	6	0.8	3	895	350	-1.90E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.007777777778
46	100	30	1	6	0.8	5	896	375	-1.05E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.007894736842
47	100	24	1	6	0.8	7	897	300	-9.29E-02	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.0075
48	100	12	1	8	0.2	1	898	150	-8.89E-02	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.006
49	100	17	1	8	0.2	3	899	212.5	2.36E-02	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.0068
50	100	19	1	8	0.2	5	900	237.5	6.11E-02	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.007037037037
51	100	18	1	8	0.2	7	901	225	7.99E-02	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.006923076923
52	100	19	1	8	0.4	1	902	237.5	-2.64E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.007037037037
53	100	21	1	8	0.4	3	903	262.5	-1.64E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.00724137931
54	100	17	1	8	0.4	5	904	212.5	-1.31E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.0068
55	100	25	1	8	0.4	7	905	312.5	-1.14E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.007575757576
56	100	23	1	8	0.6	1	906	287.5	-5.49E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.007419354839
57	100	15	1	8	0.6	3	907	187.5	-3.51E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.00652173913
58	100	13	1	8	0.6	5	908	162.5	-3.22E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.00619047619
59	100	20	1	8	0.6	7	909	250	-3.08E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.007142857143
60	100	13	1	8	0.8	1	910	162.5	-1.07E+00	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.00619047619
61	100	18	1	8	0.8	3	911	225	-5.99E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.006923076923
62	100	17	1	8	0.8	5	912	212.5	-5.14E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.0068
63	100	18	1	8	0.8	7	913	225	-5.01E-01	1.38E+08	9.43E+08	0.8	4617928704	0.01	0.006923076923
64	38	0	2	1	0.2	1	914	0	6.43E-01	1.38E+08	9.43E+08	0.8	2308964352	0.02631578947	0
65	43	0	2	1	0.2	3	915	0	6.56E-01	1.38E+08	9.43E+08	0.8	2308964352	0.02325581395	0
66	43	0	2	1	0.2	5	916	0	6.60E-01	1.38E+08	9.43E+08	0.8	2308964352	0.02325581395	0
67	42	0	2	1	0.2	7	917	0	6.62E-01	1.38E+08	9.43E+08	0.8	2308964352	0.02380952381	0
68	72	13	2	1	0.4	1	918	58.5	8.18E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01388888889	0.00622605364
69	38	0	2	1	0.4	3	919	0	8.43E-01	1.38E+08	9.43E+08	0.8	2308964352	0.02631578947	0
70	42	1	2	1	0.4	5	920	2.625	8.52E-01	1.38E+08	9.43E+08	0.8	2308964352	0.02380952381	0.001400560224
71	45	0	2	1	0.4	7	921	0	8.56E-01	1.38E+08	9.43E+08	0.8	2308964352	0.02222222222	0
72	100	9	2	1	0.6	1	922	56.25	5.87E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.0036
73	66	10	2	1	0.6	3	923	41.25	8.44E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01515151515	0.005827505828
74	100	8	2	1	0.6	5	924	50	8.73E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.003333333333
75	100	8	2	1	0.6	7	925	50	8.88E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.003333333333
76	100	23	2	1	0.8	1	926	143.75	6.24E-02	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.005897435897
77	100	23	2	1	0.8	3	927	143.75	5.37E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.005897435897
78	100	32	2	1	0.8	5	928	200	6.82E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006666666667
79	100	27	2	1	0.8	7	929	168.75	6.94E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006279069767
80	100	46	2	2	0.2	1	930	287.5	6.98E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007419354839
81	60	9	2	2	0.2	3	931	33.75	8.11E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01666666667	0.006
82	43	3	2	2	0.2	5	932	8.0625	8.48E-01	1.38E+08	9.43E+08	0.8	2308964352	0.02325581395	0.003671970624
83	59	5	2	2	0.2	7	933	18.4375	8.67E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01694915254	0.00403551251
84	100	18	2	2	0.4	1	934	112.5	5.23E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.005294117647
85	100	46	2	2	0.4	3	935	287.5	6.23E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007419354839
86	102	35	2	2	0.4	5	936	223.125	6.57E-01	1.38E+08	9.43E+08	0.8	2308964352	0.009803921569	0.006728181469
87	66	17	2	2	0.4	7	937	70.125	6.73E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01515151515	0.007805325987
88	100	38	2	2	0.6	1	938	237.5	1.79E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007037037037
89	100	37	2	2	0.6	3	939	231.25	4.36E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.006981132075
90	100	11	2	2	0.6	5	940	68.75	4.65E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.004074074074
91	100	14	2	2	0.6	7	941	87.5	4.80E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.004666666667
92	100	43	2	2	0.8	1	942	268.75	-3.46E-01	1.38E+08	9.43E+08	0.8	2308964352	0.01	0.007288135593
