nodeId	time	failures	numContainers	concurrency	cache	newratio	appId	sigma	U	minit	mtask	mcache	mheap	perf	perfsigma
106	1.7	0	2	3	0.6	5	731	0	-3.36E-01	1.08E+08	2.27E+07	0.8	2308964352	0.5882352941	0
107	2	0	2	3	0.6	7	732	0	-3.97E-01	1.08E+08	2.27E+07	0.8	2308964352	0.5	0
108	1.5	0	2	3	0.8	1	733	0	-1.62E-02	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
109	1.5	0	2	3	0.8	3	734	0	-4.00E-01	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
110	1.5	0	2	3	0.8	5	735	0	-5.27E-01	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
111	1.6	0	2	3	0.8	7	736	0	-5.91E-01	1.08E+08	2.27E+07	0.8	2308964352	0.625	0
112	1.8	0	2	4	0.2	1	737	0	2.61E-01	1.08E+08	2.27E+07	0.8	2308964352	0.5555555556	0
113	1.9	0	2	4	0.2	3	738	0	1.53E-01	1.08E+08	2.27E+07	0.8	2308964352	0.5263157895	0
114	1.5	0	2	4	0.2	5	739	0	3.79E-02	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
115	1.6	0	2	4	0.2	7	740	0	-1.98E-02	1.08E+08	2.27E+07	0.8	2308964352	0.625	0
116	1.5	0	2	4	0.4	1	741	0	3.24E-01	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
117	1.5	0	2	4	0.4	3	742	0	-3.43E-02	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
118	1.6	0	2	4	0.4	5	743	0	-1.54E-01	1.08E+08	2.27E+07	0.8	2308964352	0.625	0
119	1.6	0	2	4	0.4	7	744	0	-2.14E-01	1.08E+08	2.27E+07	0.8	2308964352	0.625	0
120	1.5	0	2	4	0.6	1	745	0	1.49E-01	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
121	1.5	0	2	4	0.6	3	746	0	-2.22E-01	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
122	1.5	0	2	4	0.6	5	747	0	-3.45E-01	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
123	1.6	0	2	4	0.6	7	748	0	-4.07E-01	1.08E+08	2.27E+07	0.8	2308964352	0.625	0
124	1.6	0	2	4	0.8	1	749	0	-2.60E-02	1.08E+08	2.27E+07	0.8	2308964352	0.625	0
125	1.5	0	2	4	0.8	3	750	0	-4.09E-01	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
126	1.5	0	2	4	0.8	5	751	0	-5.37E-01	1.08E+08	2.27E+07	0.8	2308964352	0.6666666667	0
127	1.6	0	2	4	0.8	7	752	0	-6.01E-01	1.08E+08	2.27E+07	0.8	2308964352	0.625	0
128	2.1	0	3	1	0.2	1	753	0	2.60E-01	1.08E+08	2.27E+07	0.8	1539309568	0.4761904762	0
129	1.6	0	3	1	0.2	3	754	0	2.01E-01	1.08E+08	2.27E+07	0.8	1539309568	0.625	0
130	1.8	0	3	1	0.2	5	755	0	8.57E-02	1.08E+08	2.27E+07	0.8	1539309568	0.5555555556	0
131	1.8	0	3	1	0.2	7	756	0	2.81E-02	1.08E+08	2.27E+07	0.8	1539309568	0.5555555556	0
132	1.7	0	3	1	0.4	1	757	0	3.72E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5882352941	0
133	1.7	0	3	1	0.4	3	758	0	1.35E-02	1.08E+08	2.27E+07	0.8	1539309568	0.5882352941	0
134	1.8	0	3	1	0.4	5	759	0	-1.06E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5555555556	0
135	1.8	0	3	1	0.4	7	760	0	-1.66E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5555555556	0
136	1.7	0	3	1	0.6	1	761	0	1.97E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5882352941	0
137	1.7	0	3	1	0.6	3	762	0	-1.74E-01	1.08E+08	2.27E+07	0.8	1539309568	0.5882352941	0
